IDENTIFICADOR;CARGO;PERCENT_PRI;DISTANCE_KM
1;158;0,70833;1977,88
1;159;0,70833;1977,88
1;160;0,70833;1977,88
1;161;0,70833;1977,88
1;162;0,70833;1977,88
1;163;0,70833;1977,88
1;164;0,70833;1977,88
1;165;0,70833;1977,88
1;166;0,70833;1977,88
1;167;0,70833;1977,88
1;168;0,70833;1977,88
1;169;0,70833;1977,88
1;170;0,70833;1977,88
1;171;0,70833;1977,88
1;172;0,70833;1977,88
1;173;0,70833;1977,88
1;174;0,70833;1977,88
1;175;0,70833;1977,88
1;176;0,70833;1977,88
1;177;0,70833;1977,88
1;178;0,70833;1977,88
1;179;0,70833;1977,88
1;180;0,70833;1977,88
1;181;0,70833;1977,88
1;182;0,70833;1977,88
1;183;0,70833;1977,88
1;184;0,70833;1977,88
1;185;0,70833;1977,88
1;186;0,70833;1977,88
1;187;0,70833;1977,88
1;188;0,70833;1977,88
1;189;0,70833;1977,88
1;190;0,70833;1977,88
1;191;0,70833;1977,88
1;192;0,70833;1977,88
1;193;0,70833;1977,88
1;194;0,70833;1977,88
1;195;0,70833;1977,88
1;196;0,70833;1977,88
1;197;0,70833;1977,88
1;198;0,70833;1977,88
1;199;0,70833;1977,88
1;200;0,70833;1977,88
1;201;0,70833;1977,88
1;202;0,70833;1977,88
1;203;0,70833;1977,88
1;204;0,70833;1977,88
1;205;0,70833;1977,88
1;206;0,70833;1977,88
1;207;0,70833;1977,88
1;208;0,70833;1977,88
1;209;0,70833;1977,88
1;210;0,70833;1977,88
1;211;0,70833;1977,88
1;212;0,70833;1977,88
1;213;0,70833;1977,88
1;214;0,70833;1977,88
1;215;0,70833;1977,88
1;216;0,70833;1977,88
1;217;0,70833;1977,88
1;218;0,70833;1977,88
1;219;0,70833;1977,88
1;220;0,70833;1977,88
1;221;0,70833;1977,88
1;222;0,70833;1977,88
1;223;0,70833;1977,88
1;224;0,70833;1977,88
1;225;0,70833;1977,88
1;226;0,70833;1977,88
1;227;0,70833;1977,88
1;228;0,70833;1977,88
1;229;0,70833;1977,88
1;230;0,70833;1977,88
1;231;0,20833;468,53
1;232;0,20833;468,53
1;233;0,20833;468,53
1;234;0,20833;468,53
1;235;0,20833;468,53
2;1;0,5625;2934,83
2;2;0,5625;2934,83
2;3;0,5625;2934,83
2;4;0,5625;2934,83
2;5;0,5625;2934,83
2;6;0,5625;2934,83
2;7;0,5625;2934,83
2;8;0,5625;2934,83
2;9;0,5625;2934,83
2;10;0,5625;2934,83
2;11;0,5625;2934,83
2;12;0,5625;2934,83
2;13;0,5625;2934,83
2;14;0,5625;2934,83
2;15;0,5625;2934,83
2;16;0,5625;2934,83
2;17;0,5625;2934,83
2;18;0,5625;2934,83
2;19;0,5625;2934,83
2;20;0,5625;2934,83
2;21;0,5625;2934,83
2;22;0,5625;2934,83
2;23;0,5625;2934,83
2;24;0,5625;2934,83
2;25;0,5625;2934,83
2;26;0,5625;2934,83
2;27;0,5625;2934,83
2;28;0,5625;2934,83
2;29;0,5625;2934,83
2;30;0,5625;2934,83
2;55;0,58333;2985,69
2;56;0,58333;2985,69
2;57;0,58333;2985,69
2;58;0,58333;2985,69
2;59;0,58333;2985,69
2;60;0,58333;2985,69
2;61;0,58333;2985,69
2;62;0,58333;2985,69
2;63;0,58333;2985,69
2;64;0,58333;2985,69
2;65;0,58333;2985,69
2;66;0,58333;2985,69
2;67;0,58333;2985,69
2;68;0,58333;2985,69
2;69;0,58333;2985,69
2;70;0,58333;2985,69
2;71;0,58333;2985,69
2;72;0,58333;2985,69
2;73;0,58333;2985,69
2;74;0,58333;2985,69
2;75;0,58333;2985,69
2;76;0,58333;2985,69
2;77;0,58333;2985,69
2;78;0,58333;2985,69
2;79;0,58333;2985,69
2;80;0,58333;2985,69
2;81;0,58333;2985,69
2;82;0,58333;2985,69
2;83;0,58333;2985,69
2;84;0,58333;2985,69
2;85;0,58333;2985,69
2;86;0,58333;2985,69
2;87;0,58333;2985,69
2;88;0,58333;2985,69
2;89;0,58333;2985,69
2;90;0,58333;2985,69
2;91;0,58333;2985,69
2;92;1,0;2538,08
2;93;1,0;2538,08
2;103;0,60417;1875,93
2;104;0,60417;1875,93
2;107;0,64583;1004,99
2;108;0,64583;1004,99
2;109;0,64583;1004,99
2;110;0,64583;1004,99
2;111;0,64583;1004,99
2;112;0,64583;1004,99
2;113;0,64583;1004,99
2;114;0,64583;1004,99
2;115;0,64583;1004,99
2;116;0,64583;1004,99
2;117;0,64583;1004,99
2;118;0,64583;1004,99
2;119;0,64583;1004,99
2;120;0,64583;1004,99
2;121;0,64583;1004,99
2;122;0,64583;1004,99
2;123;0,64583;1004,99
2;124;0,64583;1004,99
2;125;0,64583;1004,99
2;126;0,64583;1004,99
2;127;0,64583;1004,99
2;128;0,64583;1004,99
2;129;0,64583;1004,99
2;130;0,64583;1004,99
2;131;0,64583;1004,99
2;132;0,64583;1004,99
2;133;0,64583;1004,99
2;134;0,64583;1004,99
2;135;0,64583;1004,99
2;136;0,64583;1004,99
2;137;0,64583;1004,99
2;138;0,64583;1004,99
2;139;0,64583;1004,99
2;140;0,64583;1004,99
2;141;0,64583;1004,99
2;142;0,64583;1004,99
2;143;0,64583;1004,99
2;144;0,64583;1004,99
2;145;0,64583;1004,99
2;146;0,64583;1004,99
2;147;0,64583;1004,99
2;148;0,64583;1004,99
2;149;0,64583;1004,99
2;150;0,64583;1004,99
2;151;0,64583;1004,99
2;152;0,64583;1004,99
2;153;0,64583;1004,99
2;154;0,64583;1004,99
2;155;0,64583;1004,99
2;156;0,64583;1004,99
2;157;0,64583;1004,99
2;158;0,64583;1004,99
2;159;0,64583;1004,99
2;160;0,64583;1004,99
2;161;0,64583;1004,99
2;162;0,64583;1004,99
2;163;0,64583;1004,99
2;164;0,64583;1004,99
2;165;0,64583;1004,99
2;166;0,64583;1004,99
2;167;0,64583;1004,99
2;168;0,64583;1004,99
2;169;0,64583;1004,99
2;170;0,64583;1004,99
2;171;0,64583;1004,99
2;172;0,64583;1004,99
2;173;0,64583;1004,99
2;174;0,64583;1004,99
2;175;0,64583;1004,99
2;176;0,64583;1004,99
2;177;0,64583;1004,99
2;178;0,64583;1004,99
2;179;0,64583;1004,99
2;180;0,64583;1004,99
2;181;0,64583;1004,99
2;182;0,64583;1004,99
2;183;0,64583;1004,99
2;184;0,64583;1004,99
2;185;0,64583;1004,99
2;186;0,64583;1004,99
2;187;0,64583;1004,99
2;188;0,64583;1004,99
2;189;0,64583;1004,99
2;190;0,64583;1004,99
2;191;0,64583;1004,99
2;192;0,64583;1004,99
2;193;0,64583;1004,99
2;194;0,64583;1004,99
2;195;0,64583;1004,99
2;196;0,64583;1004,99
2;197;0,64583;1004,99
2;198;0,64583;1004,99
2;199;0,64583;1004,99
2;200;0,64583;1004,99
2;201;0,64583;1004,99
2;202;0,64583;1004,99
2;203;0,64583;1004,99
2;204;0,64583;1004,99
2;205;0,64583;1004,99
2;206;0,64583;1004,99
2;207;0,64583;1004,99
2;208;0,64583;1004,99
2;209;0,64583;1004,99
2;210;0,64583;1004,99
2;211;0,64583;1004,99
2;212;0,64583;1004,99
2;213;0,64583;1004,99
2;214;0,64583;1004,99
2;215;0,64583;1004,99
2;216;0,64583;1004,99
2;217;0,64583;1004,99
2;218;0,64583;1004,99
2;219;0,64583;1004,99
2;220;0,64583;1004,99
2;221;0,64583;1004,99
2;222;0,64583;1004,99
2;223;0,64583;1004,99
2;224;0,64583;1004,99
2;225;0,64583;1004,99
2;226;0,64583;1004,99
2;227;0,64583;1004,99
2;228;0,64583;1004,99
2;229;0,64583;1004,99
2;230;0,64583;1004,99
2;231;0,33333;1452,16
2;232;0,33333;1452,16
2;233;0,33333;1452,16
2;234;0,33333;1452,16
2;235;0,33333;1452,16
3;1;0,65957;3415,07
3;2;0,65957;3415,07
3;3;0,65957;3415,07
3;4;0,65957;3415,07
3;5;0,65957;3415,07
3;6;0,65957;3415,07
3;7;0,65957;3415,07
3;8;0,65957;3415,07
3;9;0,65957;3415,07
3;10;0,65957;3415,07
3;11;0,65957;3415,07
3;12;0,65957;3415,07
3;13;0,65957;3415,07
3;14;0,65957;3415,07
3;15;0,65957;3415,07
3;16;0,65957;3415,07
3;17;0,65957;3415,07
3;18;0,65957;3415,07
3;19;0,65957;3415,07
3;20;0,65957;3415,07
3;21;0,65957;3415,07
3;22;0,65957;3415,07
3;23;0,65957;3415,07
3;24;0,65957;3415,07
3;25;0,65957;3415,07
3;26;0,65957;3415,07
3;27;0,65957;3415,07
3;28;0,65957;3415,07
3;29;0,65957;3415,07
3;30;0,65957;3415,07
3;55;0,70213;3456,22
3;56;0,70213;3456,22
3;57;0,70213;3456,22
3;58;0,70213;3456,22
3;59;0,70213;3456,22
3;60;0,70213;3456,22
3;61;0,70213;3456,22
3;62;0,70213;3456,22
3;63;0,70213;3456,22
3;64;0,70213;3456,22
3;65;0,70213;3456,22
3;66;0,70213;3456,22
3;67;0,70213;3456,22
3;68;0,70213;3456,22
3;69;0,70213;3456,22
3;70;0,70213;3456,22
3;71;0,70213;3456,22
3;72;0,70213;3456,22
3;73;0,70213;3456,22
3;74;0,70213;3456,22
3;75;0,70213;3456,22
3;76;0,70213;3456,22
3;77;0,70213;3456,22
3;78;0,70213;3456,22
3;79;0,70213;3456,22
3;80;0,70213;3456,22
3;81;0,70213;3456,22
3;82;0,70213;3456,22
3;83;0,70213;3456,22
3;84;0,70213;3456,22
3;85;0,70213;3456,22
3;86;0,70213;3456,22
3;87;0,70213;3456,22
3;88;0,70213;3456,22
3;89;0,70213;3456,22
3;90;0,70213;3456,22
3;91;0,70213;3456,22
3;92;0,38298;2791,7
3;93;0,38298;2791,7
3;103;0,93617;2349,88
3;104;0,93617;2349,88
3;107;0,14894;1138,94
3;108;0,14894;1138,94
3;109;0,14894;1138,94
3;110;0,14894;1138,94
3;111;0,14894;1138,94
3;112;0,14894;1138,94
3;113;0,14894;1138,94
3;114;0,14894;1138,94
3;115;0,14894;1138,94
3;116;0,14894;1138,94
3;117;0,14894;1138,94
3;118;0,14894;1138,94
3;119;0,14894;1138,94
3;120;0,14894;1138,94
3;121;0,14894;1138,94
3;122;0,14894;1138,94
3;123;0,14894;1138,94
3;124;0,14894;1138,94
3;125;0,14894;1138,94
3;126;0,14894;1138,94
3;127;0,14894;1138,94
3;128;0,14894;1138,94
3;129;0,14894;1138,94
3;130;0,14894;1138,94
3;131;0,14894;1138,94
3;132;0,14894;1138,94
3;133;0,14894;1138,94
3;134;0,14894;1138,94
3;135;0,14894;1138,94
3;136;0,14894;1138,94
3;137;0,14894;1138,94
3;138;0,14894;1138,94
3;139;0,14894;1138,94
3;140;0,14894;1138,94
3;141;0,14894;1138,94
3;142;0,14894;1138,94
3;143;0,14894;1138,94
3;144;0,14894;1138,94
3;145;0,14894;1138,94
3;146;0,14894;1138,94
3;147;0,14894;1138,94
3;148;0,14894;1138,94
3;149;0,14894;1138,94
3;150;0,14894;1138,94
3;151;0,14894;1138,94
3;152;0,14894;1138,94
3;153;0,14894;1138,94
3;154;0,14894;1138,94
3;155;0,14894;1138,94
3;156;0,14894;1138,94
3;157;0,14894;1138,94
3;158;0,14894;1138,94
3;159;0,14894;1138,94
3;160;0,14894;1138,94
3;161;0,14894;1138,94
3;162;0,14894;1138,94
3;163;0,14894;1138,94
3;164;0,14894;1138,94
3;165;0,14894;1138,94
3;166;0,14894;1138,94
3;167;0,14894;1138,94
3;168;0,14894;1138,94
3;169;0,14894;1138,94
3;170;0,14894;1138,94
3;171;0,14894;1138,94
3;172;0,14894;1138,94
3;173;0,14894;1138,94
3;174;0,14894;1138,94
3;175;0,14894;1138,94
3;176;0,14894;1138,94
3;177;0,14894;1138,94
3;178;0,14894;1138,94
3;179;0,14894;1138,94
3;180;0,14894;1138,94
3;181;0,14894;1138,94
3;182;0,14894;1138,94
3;183;0,14894;1138,94
3;184;0,14894;1138,94
3;185;0,14894;1138,94
3;186;0,14894;1138,94
3;187;0,14894;1138,94
3;188;0,14894;1138,94
3;189;0,14894;1138,94
3;190;0,14894;1138,94
3;191;0,14894;1138,94
3;192;0,14894;1138,94
3;193;0,14894;1138,94
3;194;0,14894;1138,94
3;195;0,14894;1138,94
3;196;0,14894;1138,94
3;197;0,14894;1138,94
3;198;0,14894;1138,94
3;199;0,14894;1138,94
3;200;0,14894;1138,94
3;201;0,14894;1138,94
3;202;0,14894;1138,94
3;203;0,14894;1138,94
3;204;0,14894;1138,94
3;205;0,14894;1138,94
3;206;0,14894;1138,94
3;207;0,14894;1138,94
3;208;0,14894;1138,94
3;209;0,14894;1138,94
3;210;0,14894;1138,94
3;211;0,14894;1138,94
3;212;0,14894;1138,94
3;213;0,14894;1138,94
3;214;0,14894;1138,94
3;215;0,14894;1138,94
3;216;0,14894;1138,94
3;217;0,14894;1138,94
3;218;0,14894;1138,94
3;219;0,14894;1138,94
3;220;0,14894;1138,94
3;221;0,14894;1138,94
3;222;0,14894;1138,94
3;223;0,14894;1138,94
3;224;0,14894;1138,94
3;225;0,14894;1138,94
3;226;0,14894;1138,94
3;227;0,14894;1138,94
3;228;0,14894;1138,94
3;229;0,14894;1138,94
3;230;0,14894;1138,94
3;231;0,19149;1886,4
3;232;0,19149;1886,4
3;233;0,19149;1886,4
3;234;0,19149;1886,4
3;235;0,19149;1886,4
4;1;0,42553;1758,24
4;2;0,42553;1758,24
4;3;0,42553;1758,24
4;4;0,42553;1758,24
4;5;0,42553;1758,24
4;6;0,42553;1758,24
4;7;0,42553;1758,24
4;8;0,42553;1758,24
4;9;0,42553;1758,24
4;10;0,42553;1758,24
4;11;0,42553;1758,24
4;12;0,42553;1758,24
4;13;0,42553;1758,24
4;14;0,42553;1758,24
4;15;0,42553;1758,24
4;16;0,42553;1758,24
4;17;0,42553;1758,24
4;18;0,42553;1758,24
4;19;0,42553;1758,24
4;20;0,42553;1758,24
4;21;0,42553;1758,24
4;22;0,42553;1758,24
4;23;0,42553;1758,24
4;24;0,42553;1758,24
4;25;0,42553;1758,24
4;26;0,42553;1758,24
4;27;0,42553;1758,24
4;28;0,42553;1758,24
4;29;0,42553;1758,24
4;30;0,42553;1758,24
4;55;0,44681;1830,77
4;56;0,44681;1830,77
4;57;0,44681;1830,77
4;58;0,44681;1830,77
4;59;0,44681;1830,77
4;60;0,44681;1830,77
4;61;0,44681;1830,77
4;62;0,44681;1830,77
4;63;0,44681;1830,77
4;64;0,44681;1830,77
4;65;0,44681;1830,77
4;66;0,44681;1830,77
4;67;0,44681;1830,77
4;68;0,44681;1830,77
4;69;0,44681;1830,77
4;70;0,44681;1830,77
4;71;0,44681;1830,77
4;72;0,44681;1830,77
4;73;0,44681;1830,77
4;74;0,44681;1830,77
4;75;0,44681;1830,77
4;76;0,44681;1830,77
4;77;0,44681;1830,77
4;78;0,44681;1830,77
4;79;0,44681;1830,77
4;80;0,44681;1830,77
4;81;0,44681;1830,77
4;82;0,44681;1830,77
4;83;0,44681;1830,77
4;84;0,44681;1830,77
4;85;0,44681;1830,77
4;86;0,44681;1830,77
4;87;0,44681;1830,77
4;88;0,44681;1830,77
4;89;0,44681;1830,77
4;90;0,44681;1830,77
4;91;0,44681;1830,77
4;92;0,95745;2417,55
4;93;0,95745;2417,55
4;103;0,46809;733,17
4;104;0,46809;733,17
4;107;0,53191;1618,46
4;108;0,53191;1618,46
4;109;0,53191;1618,46
4;110;0,53191;1618,46
4;111;0,53191;1618,46
4;112;0,53191;1618,46
4;113;0,53191;1618,46
4;114;0,53191;1618,46
4;115;0,53191;1618,46
4;116;0,53191;1618,46
4;117;0,53191;1618,46
4;118;0,53191;1618,46
4;119;0,53191;1618,46
4;120;0,53191;1618,46
4;121;0,53191;1618,46
4;122;0,53191;1618,46
4;123;0,53191;1618,46
4;124;0,53191;1618,46
4;125;0,53191;1618,46
4;126;0,53191;1618,46
4;127;0,53191;1618,46
4;128;0,53191;1618,46
4;129;0,53191;1618,46
4;130;0,53191;1618,46
4;131;0,53191;1618,46
4;132;0,53191;1618,46
4;133;0,53191;1618,46
4;134;0,53191;1618,46
4;135;0,53191;1618,46
4;136;0,53191;1618,46
4;137;0,53191;1618,46
4;138;0,53191;1618,46
4;139;0,53191;1618,46
4;140;0,53191;1618,46
4;141;0,53191;1618,46
4;142;0,53191;1618,46
4;143;0,53191;1618,46
4;144;0,53191;1618,46
4;145;0,53191;1618,46
4;146;0,53191;1618,46
4;147;0,53191;1618,46
4;148;0,53191;1618,46
4;149;0,53191;1618,46
4;150;0,53191;1618,46
4;151;0,53191;1618,46
4;152;0,53191;1618,46
4;153;0,53191;1618,46
4;154;0,53191;1618,46
4;155;0,53191;1618,46
4;156;0,53191;1618,46
4;157;0,53191;1618,46
4;158;0,53191;1618,46
4;159;0,53191;1618,46
4;160;0,53191;1618,46
4;161;0,53191;1618,46
4;162;0,53191;1618,46
4;163;0,53191;1618,46
4;164;0,53191;1618,46
4;165;0,53191;1618,46
4;166;0,53191;1618,46
4;167;0,53191;1618,46
4;168;0,53191;1618,46
4;169;0,53191;1618,46
4;170;0,53191;1618,46
4;171;0,53191;1618,46
4;172;0,53191;1618,46
4;173;0,53191;1618,46
4;174;0,53191;1618,46
4;175;0,53191;1618,46
4;176;0,53191;1618,46
4;177;0,53191;1618,46
4;178;0,53191;1618,46
4;179;0,53191;1618,46
4;180;0,53191;1618,46
4;181;0,53191;1618,46
4;182;0,53191;1618,46
4;183;0,53191;1618,46
4;184;0,53191;1618,46
4;185;0,53191;1618,46
4;186;0,53191;1618,46
4;187;0,53191;1618,46
4;188;0,53191;1618,46
4;189;0,53191;1618,46
4;190;0,53191;1618,46
4;191;0,53191;1618,46
4;192;0,53191;1618,46
4;193;0,53191;1618,46
4;194;0,53191;1618,46
4;195;0,53191;1618,46
4;196;0,53191;1618,46
4;197;0,53191;1618,46
4;198;0,53191;1618,46
4;199;0,53191;1618,46
4;200;0,53191;1618,46
4;201;0,53191;1618,46
4;202;0,53191;1618,46
4;203;0,53191;1618,46
4;204;0,53191;1618,46
4;205;0,53191;1618,46
4;206;0,53191;1618,46
4;207;0,53191;1618,46
4;208;0,53191;1618,46
4;209;0,53191;1618,46
4;210;0,53191;1618,46
4;211;0,53191;1618,46
4;212;0,53191;1618,46
4;213;0,53191;1618,46
4;214;0,53191;1618,46
4;215;0,53191;1618,46
4;216;0,53191;1618,46
4;217;0,53191;1618,46
4;218;0,53191;1618,46
4;219;0,53191;1618,46
4;220;0,53191;1618,46
4;221;0,53191;1618,46
4;222;0,53191;1618,46
4;223;0,53191;1618,46
4;224;0,53191;1618,46
4;225;0,53191;1618,46
4;226;0,53191;1618,46
4;227;0,53191;1618,46
4;228;0,53191;1618,46
4;229;0,53191;1618,46
4;230;0,53191;1618,46
4;231;0,12766;612,26
4;232;0,12766;612,26
4;233;0,12766;612,26
4;234;0,12766;612,26
4;235;0,12766;612,26
5;1;0,65957;801,75
5;2;0,65957;801,75
5;3;0,65957;801,75
5;4;0,65957;801,75
5;5;0,65957;801,75
5;6;0,65957;801,75
5;7;0,65957;801,75
5;8;0,65957;801,75
5;9;0,65957;801,75
5;10;0,65957;801,75
5;11;0,65957;801,75
5;12;0,65957;801,75
5;13;0,65957;801,75
5;14;0,65957;801,75
5;15;0,65957;801,75
5;16;0,65957;801,75
5;17;0,65957;801,75
5;18;0,65957;801,75
5;19;0,65957;801,75
5;20;0,65957;801,75
5;21;0,65957;801,75
5;22;0,65957;801,75
5;23;0,65957;801,75
5;24;0,65957;801,75
5;25;0,65957;801,75
5;26;0,65957;801,75
5;27;0,65957;801,75
5;28;0,65957;801,75
5;29;0,65957;801,75
5;30;0,65957;801,75
5;55;0,6383;789,76
5;56;0,6383;789,76
5;57;0,6383;789,76
5;58;0,6383;789,76
5;59;0,6383;789,76
5;60;0,6383;789,76
5;61;0,6383;789,76
5;62;0,6383;789,76
5;63;0,6383;789,76
5;64;0,6383;789,76
5;65;0,6383;789,76
5;66;0,6383;789,76
5;67;0,6383;789,76
5;68;0,6383;789,76
5;69;0,6383;789,76
5;70;0,6383;789,76
5;71;0,6383;789,76
5;72;0,6383;789,76
5;73;0,6383;789,76
5;74;0,6383;789,76
5;75;0,6383;789,76
5;76;0,6383;789,76
5;77;0,6383;789,76
5;78;0,6383;789,76
5;79;0,6383;789,76
5;80;0,6383;789,76
5;81;0,6383;789,76
5;82;0,6383;789,76
5;83;0,6383;789,76
5;84;0,6383;789,76
5;85;0,6383;789,76
5;86;0,6383;789,76
5;87;0,6383;789,76
5;88;0,6383;789,76
5;89;0,6383;789,76
5;90;0,6383;789,76
5;91;0,6383;789,76
5;92;0,78723;3168,78
5;93;0,78723;3168,78
5;103;0,93617;358,86
5;104;0,93617;358,86
5;107;0,44681;2696,52
5;108;0,44681;2696,52
5;109;0,44681;2696,52
5;110;0,44681;2696,52
5;111;0,44681;2696,52
5;112;0,44681;2696,52
5;113;0,44681;2696,52
5;114;0,44681;2696,52
5;115;0,44681;2696,52
5;116;0,44681;2696,52
5;117;0,44681;2696,52
5;118;0,44681;2696,52
5;119;0,44681;2696,52
5;120;0,44681;2696,52
5;121;0,44681;2696,52
5;122;0,44681;2696,52
5;123;0,44681;2696,52
5;124;0,44681;2696,52
5;125;0,44681;2696,52
5;126;0,44681;2696,52
5;127;0,44681;2696,52
5;128;0,44681;2696,52
5;129;0,44681;2696,52
5;130;0,44681;2696,52
5;131;0,44681;2696,52
5;132;0,44681;2696,52
5;133;0,44681;2696,52
5;134;0,44681;2696,52
5;135;0,44681;2696,52
5;136;0,44681;2696,52
5;137;0,44681;2696,52
5;138;0,44681;2696,52
5;139;0,44681;2696,52
5;140;0,44681;2696,52
5;141;0,44681;2696,52
5;142;0,44681;2696,52
5;143;0,44681;2696,52
5;144;0,44681;2696,52
5;145;0,44681;2696,52
5;146;0,44681;2696,52
5;147;0,44681;2696,52
5;148;0,44681;2696,52
5;149;0,44681;2696,52
5;150;0,44681;2696,52
5;151;0,44681;2696,52
5;152;0,44681;2696,52
5;153;0,44681;2696,52
5;154;0,44681;2696,52
5;155;0,44681;2696,52
5;156;0,44681;2696,52
5;157;0,44681;2696,52
5;158;0,44681;2696,52
5;159;0,44681;2696,52
5;160;0,44681;2696,52
5;161;0,44681;2696,52
5;162;0,44681;2696,52
5;163;0,44681;2696,52
5;164;0,44681;2696,52
5;165;0,44681;2696,52
5;166;0,44681;2696,52
5;167;0,44681;2696,52
5;168;0,44681;2696,52
5;169;0,44681;2696,52
5;170;0,44681;2696,52
5;171;0,44681;2696,52
5;172;0,44681;2696,52
5;173;0,44681;2696,52
5;174;0,44681;2696,52
5;175;0,44681;2696,52
5;176;0,44681;2696,52
5;177;0,44681;2696,52
5;178;0,44681;2696,52
5;179;0,44681;2696,52
5;180;0,44681;2696,52
5;181;0,44681;2696,52
5;182;0,44681;2696,52
5;183;0,44681;2696,52
5;184;0,44681;2696,52
5;185;0,44681;2696,52
5;186;0,44681;2696,52
5;187;0,44681;2696,52
5;188;0,44681;2696,52
5;189;0,44681;2696,52
5;190;0,44681;2696,52
5;191;0,44681;2696,52
5;192;0,44681;2696,52
5;193;0,44681;2696,52
5;194;0,44681;2696,52
5;195;0,44681;2696,52
5;196;0,44681;2696,52
5;197;0,44681;2696,52
5;198;0,44681;2696,52
5;199;0,44681;2696,52
5;200;0,44681;2696,52
5;201;0,44681;2696,52
5;202;0,44681;2696,52
5;203;0,44681;2696,52
5;204;0,44681;2696,52
5;205;0,44681;2696,52
5;206;0,44681;2696,52
5;207;0,44681;2696,52
5;208;0,44681;2696,52
5;209;0,44681;2696,52
5;210;0,44681;2696,52
5;211;0,44681;2696,52
5;212;0,44681;2696,52
5;213;0,44681;2696,52
5;214;0,44681;2696,52
5;215;0,44681;2696,52
5;216;0,44681;2696,52
5;217;0,44681;2696,52
5;218;0,44681;2696,52
5;219;0,44681;2696,52
5;220;0,44681;2696,52
5;221;0,44681;2696,52
5;222;0,44681;2696,52
5;223;0,44681;2696,52
5;224;0,44681;2696,52
5;225;0,44681;2696,52
5;226;0,44681;2696,52
5;227;0,44681;2696,52
5;228;0,44681;2696,52
5;229;0,44681;2696,52
5;230;0,44681;2696,52
5;231;0,2766;826,27
5;232;0,2766;826,27
5;233;0,2766;826,27
5;234;0,2766;826,27
5;235;0,2766;826,27
6;1;1,0;3355,79
