IDENTIFICADOR;CARGO;PERCENT_PRI;DISTANCE_KM
1;158;0,70833;1977,88
1;159;0,70833;1977,88
1;160;0,70833;1977,88
1;161;0,70833;1977,88
1;162;0,70833;1977,88
1;163;0,70833;1977,88
1;164;0,70833;1977,88
1;165;0,70833;1977,88
1;166;0,70833;1977,88
1;167;0,70833;1977,88
1;168;0,70833;1977,88
1;169;0,70833;1977,88
1;170;0,70833;1977,88
1;171;0,70833;1977,88
1;172;0,70833;1977,88
1;173;0,70833;1977,88
1;174;0,70833;1977,88
1;175;0,70833;1977,88
1;176;0,70833;1977,88
1;177;0,70833;1977,88
1;178;0,70833;1977,88
1;179;0,70833;1977,88
1;180;0,70833;1977,88
1;181;0,70833;1977,88
1;182;0,70833;1977,88
1;183;0,70833;1977,88
1;184;0,70833;1977,88
1;185;0,70833;1977,88
1;186;0,70833;1977,88
1;187;0,70833;1977,88
1;188;0,70833;1977,88
1;189;0,70833;1977,88
1;190;0,70833;1977,88
1;191;0,70833;1977,88
1;192;0,70833;1977,88
1;193;0,70833;1977,88
1;194;0,70833;1977,88
1;195;0,70833;1977,88
1;196;0,70833;1977,88
1;197;0,70833;1977,88
1;198;0,70833;1977,88
1;199;0,70833;1977,88
1;200;0,70833;1977,88
1;201;0,70833;1977,88
1;202;0,70833;1977,88
1;203;0,70833;1977,88
1;204;0,70833;1977,88
1;205;0,70833;1977,88
1;206;0,70833;1977,88
1;207;0,70833;1977,88
1;208;0,70833;1977,88
1;209;0,70833;1977,88
1;210;0,70833;1977,88
1;211;0,70833;1977,88
1;212;0,70833;1977,88
1;213;0,70833;1977,88
1;214;0,70833;1977,88
1;215;0,70833;1977,88
1;216;0,70833;1977,88
1;217;0,70833;1977,88
1;218;0,70833;1977,88
1;219;0,70833;1977,88
1;220;0,70833;1977,88
1;221;0,70833;1977,88
1;222;0,70833;1977,88
1;223;0,70833;1977,88
1;224;0,70833;1977,88
1;225;0,70833;1977,88
1;226;0,70833;1977,88
1;227;0,70833;1977,88
1;228;0,70833;1977,88
1;229;0,70833;1977,88
1;230;0,70833;1977,88
1;231;0,20833;468,53
1;232;0,20833;468,53
1;233;0,20833;468,53
1;234;0,20833;468,53
1;235;0,20833;468,53
1;236;0,20833;468,53
1;237;0,20833;468,53
1;238;0,20833;468,53
1;239;0,20833;468,53
1;240;0,20833;468,53
1;241;0,20833;468,53
1;242;0,20833;468,53
1;243;0,20833;468,53
1;244;0,20833;468,53
1;245;0,20833;468,53
1;246;0,20833;468,53
1;247;0,20833;468,53
1;248;0,20833;468,53
1;249;0,20833;468,53
1;250;0,20833;468,53
1;251;0,20833;468,53
1;252;0,20833;468,53
1;253;0,20833;468,53
1;254;0,20833;468,53
1;255;0,20833;468,53
1;256;0,20833;468,53
1;257;0,20833;468,53
1;258;0,20833;468,53
1;259;0,20833;468,53
1;260;0,20833;468,53
1;261;0,20833;468,53
1;262;0,20833;468,53
1;263;0,20833;468,53
1;264;0,20833;468,53
1;265;0,20833;468,53
1;266;0,20833;468,53
1;267;0,20833;468,53
1;268;0,20833;468,53
1;269;0,20833;468,53
1;270;0,20833;468,53
1;271;0,20833;468,53
1;272;0,20833;468,53
1;273;0,20833;468,53
1;274;0,20833;468,53
1;275;0,20833;468,53
1;276;0,20833;468,53
1;277;0,20833;468,53
1;278;0,20833;468,53
1;279;0,20833;468,53
1;280;0,20833;468,53
1;281;0,20833;468,53
1;282;0,20833;468,53
1;283;0,20833;468,53
1;284;0,20833;468,53
1;285;0,20833;468,53
1;286;0,20833;468,53
1;287;0,20833;468,53
1;288;0,20833;468,53
1;289;0,20833;468,53
1;290;0,20833;468,53
1;291;0,20833;468,53
1;292;0,20833;468,53
1;293;0,20833;468,53
1;294;0,20833;468,53
1;295;0,20833;468,53
1;296;0,20833;468,53
1;297;0,20833;468,53
1;298;0,20833;468,53
1;299;0,20833;468,53
1;300;0,20833;468,53
1;301;0,20833;468,53
1;302;0,20833;468,53
1;303;0,20833;468,53
1;304;0,20833;468,53
1;305;0,20833;468,53
1;306;0,20833;468,53
1;307;0,20833;468,53
1;308;0,20833;468,53
1;309;0,20833;468,53
1;310;0,20833;468,53
1;311;0,20833;468,53
1;312;0,20833;468,53
1;313;0,20833;468,53
1;314;0,20833;468,53
1;315;0,20833;468,53
1;316;0,6875;1169,22
1;317;0,6875;1169,22
1;318;0,6875;1169,22
1;319;0,6875;1169,22
1;320;0,6875;1169,22
1;321;0,6875;1169,22
1;322;0,6875;1169,22
1;323;0,6875;1169,22
1;333;0,64583;2810,64
1;334;0,64583;2810,64
1;335;0,64583;2810,64
1;336;0,64583;2810,64
1;337;0,64583;2810,64
1;338;0,64583;2810,64
1;339;0,64583;2810,64
1;340;0,64583;2810,64
1;341;0,64583;2810,64
1;342;0,64583;2810,64
1;343;0,64583;2810,64
1;344;0,64583;2810,64
1;345;0,64583;2810,64
1;346;0,64583;2810,64
1;347;0,64583;2810,64
1;348;0,64583;2810,64
1;349;0,64583;2810,64
1;350;0,64583;2810,64
1;351;0,64583;2810,64
1;352;0,64583;2810,64
1;353;0,64583;2810,64
1;354;0,64583;2810,64
1;355;0,64583;2810,64
1;356;0,64583;2810,64
1;357;0,64583;2810,64
1;358;0,64583;2810,64
1;359;0,64583;2810,64
1;360;0,64583;2810,64
1;361;0,64583;2810,64
1;362;0,64583;2810,64
1;363;0,64583;2810,64
1;364;0,64583;2810,64
1;365;0,64583;2810,64
1;366;0,64583;2810,64
1;367;0,64583;2810,64
1;368;0,64583;2810,64
1;369;0,64583;2810,64
1;370;0,64583;2810,64
1;371;0,64583;2810,64
1;372;0,64583;2810,64
1;373;0,64583;2810,64
1;374;0,64583;2810,64
1;375;0,64583;2810,64
1;376;0,64583;2810,64
1;377;0,64583;2810,64
1;378;0,64583;2810,64
1;379;0,64583;2810,64
1;380;0,64583;2810,64
1;381;0,64583;2810,64
1;382;0,04167;365,44
1;383;0,04167;365,44
1;384;0,04167;365,44
1;385;0,04167;365,44
1;386;0,04167;365,44
1;387;0,04167;365,44
1;388;0,04167;365,44
1;389;0,04167;365,44
1;390;0,04167;365,44
1;391;0,04167;365,44
1;392;0,04167;365,44
1;393;0,04167;365,44
1;394;0,04167;365,44
1;395;0,04167;365,44
1;396;0,04167;365,44
1;397;0,04167;365,44
1;398;0,04167;365,44
1;399;0,04167;365,44
1;400;0,04167;365,44
1;401;0,04167;365,44
1;402;0,04167;365,44
1;403;0,04167;365,44
1;404;0,04167;365,44
1;405;0,04167;365,44
1;406;0,04167;365,44
1;407;0,04167;365,44
1;408;0,04167;365,44
1;409;0,04167;365,44
1;410;0,04167;365,44
1;411;0,04167;365,44
1;412;0,04167;365,44
1;413;0,04167;365,44
1;414;0,04167;365,44
1;415;0,04167;365,44
1;416;0,04167;365,44
1;417;0,04167;365,44
1;418;0,04167;365,44
1;419;0,04167;365,44
1;420;0,04167;365,44
1;421;0,04167;365,44
1;422;0,04167;365,44
1;423;0,04167;365,44
1;424;0,04167;365,44
1;425;0,04167;365,44
1;426;0,04167;365,44
1;427;0,04167;365,44
1;428;0,04167;365,44
1;429;0,04167;365,44
1;430;0,04167;365,44
1;431;0,04167;365,44
1;432;0,04167;365,44
1;433;0,04167;365,44
1;434;0,04167;365,44
1;435;0,04167;365,44
1;436;0,04167;365,44
1;437;0,04167;365,44
1;438;0,04167;365,44
1;439;0,04167;365,44
1;440;0,04167;365,44
1;441;0,04167;365,44
1;442;0,04167;365,44
1;443;0,04167;365,44
1;444;0,04167;365,44
1;445;0,04167;365,44
1;446;0,04167;365,44
1;447;0,04167;365,44
1;448;0,04167;365,44
1;449;0,04167;365,44
1;450;0,04167;365,44
1;451;0,04167;365,44
1;452;0,04167;365,44
1;453;0,04167;365,44
1;454;0,04167;365,44
1;455;0,04167;365,44
1;456;0,04167;365,44
1;457;0,04167;365,44
1;458;0,04167;365,44
1;459;0,04167;365,44
1;460;0,04167;365,44
1;461;0,04167;365,44
1;462;0,04167;365,44
1;463;0,04167;365,44
1;464;0,04167;365,44
1;465;0,04167;365,44
1;466;0,04167;365,44
1;467;0,04167;365,44
1;468;0,04167;365,44
1;469;0,04167;365,44
1;470;0,04167;365,44
1;471;0,04167;365,44
1;472;0,04167;365,44
1;473;0,04167;365,44
1;474;0,04167;365,44
1;475;0,04167;365,44
1;476;0,04167;365,44
1;477;0,04167;365,44
1;478;0,04167;365,44
1;479;0,04167;365,44
1;480;0,04167;365,44
1;481;0,04167;365,44
1;482;0,04167;365,44
1;483;0,04167;365,44
1;484;0,04167;365,44
1;485;0,04167;365,44
1;486;0,04167;365,44
1;487;0,04167;365,44
1;488;0,04167;365,44
1;489;0,04167;365,44
1;490;0,04167;365,44
1;491;0,04167;365,44
1;492;0,04167;365,44
1;493;0,04167;365,44
1;494;0,04167;365,44
1;495;0,04167;365,44
1;496;0,04167;365,44
1;497;0,04167;365,44
1;498;0,04167;365,44
1;499;0,04167;365,44
1;500;0,04167;365,44
1;501;0,04167;365,44
1;502;0,04167;365,44
1;503;0,04167;365,44
1;504;0,04167;365,44
1;505;0,04167;365,44
1;506;0,04167;365,44
1;507;0,04167;365,44
1;508;0,04167;365,44
1;509;0,04167;365,44
1;510;0,04167;365,44
1;511;0,04167;365,44
1;512;0,04167;365,44
1;513;0,04167;365,44
1;514;0,04167;365,44
1;515;0,04167;365,44
1;516;0,04167;365,44
1;517;0,04167;365,44
1;518;0,04167;365,44
1;519;0,04167;365,44
1;520;0,04167;365,44
1;521;0,04167;365,44
1;522;0,04167;365,44
1;523;0,04167;365,44
1;524;0,04167;365,44
1;525;0,04167;365,44
1;526;0,04167;365,44
1;527;0,04167;365,44
1;528;0,04167;365,44
1;529;0,04167;365,44
1;530;0,04167;365,44
1;531;0,04167;365,44
1;532;0,04167;365,44
1;533;0,04167;365,44
1;534;0,04167;365,44
1;535;0,04167;365,44
1;536;0,04167;365,44
1;537;0,04167;365,44
1;538;0,04167;365,44
1;539;0,04167;365,44
1;540;0,04167;365,44
1;541;0,04167;365,44
1;542;0,04167;365,44
1;543;0,04167;365,44
1;544;0,04167;365,44
1;545;0,04167;365,44
1;546;0,04167;365,44
1;547;0,04167;365,44
1;548;0,04167;365,44
1;549;0,04167;365,44
1;550;0,04167;365,44
1;551;0,04167;365,44
1;552;0,04167;365,44
1;553;0,04167;365,44
1;554;0,04167;365,44
1;555;0,04167;365,44
1;556;0,04167;365,44
1;557;0,04167;365,44
1;558;0,04167;365,44
1;559;0,04167;365,44
1;560;0,04167;365,44
1;561;0,04167;365,44
1;562;0,04167;365,44
1;563;0,04167;365,44
1;564;0,04167;365,44
1;565;0,04167;365,44
1;566;0,04167;365,44
1;567;0,04167;365,44
1;568;0,04167;365,44
1;569;0,04167;365,44
1;570;0,04167;365,44
1;571;0,04167;365,44
1;572;0,04167;365,44
1;573;0,04167;365,44
1;574;0,04167;365,44
1;575;0,04167;365,44
1;576;0,04167;365,44
1;577;0,04167;365,44
1;578;0,04167;365,44
1;579;0,04167;365,44
1;580;0,04167;365,44
1;581;0,04167;365,44
1;582;0,04167;365,44
1;583;0,04167;365,44
1;584;0,04167;365,44
1;585;0,04167;365,44
1;586;0,04167;365,44
1;587;0,04167;365,44
1;588;0,04167;365,44
1;589;0,04167;365,44
1;590;0,04167;365,44
1;591;0,04167;365,44
1;592;0,04167;365,44
1;593;0,04167;365,44
1;594;0,04167;365,44
1;595;0,04167;365,44
1;596;0,04167;365,44
1;597;0,04167;365,44
1;598;0,04167;365,44
1;599;0,04167;365,44
1;600;0,04167;365,44
1;601;0,04167;365,44
1;602;0,04167;365,44
1;603;0,04167;365,44
1;604;0,04167;365,44
1;605;0,04167;365,44
1;606;0,04167;365,44
1;607;0,04167;365,44
1;608;0,04167;365,44
1;609;0,04167;365,44
1;610;0,04167;365,44
1;611;0,04167;365,44
1;612;0,04167;365,44
1;613;0,04167;365,44
1;614;0,04167;365,44
1;615;0,04167;365,44
1;616;0,04167;365,44
1;617;0,04167;365,44
1;618;0,04167;365,44
1;619;0,04167;365,44
1;620;0,04167;365,44
1;621;0,04167;365,44
1;622;0,04167;365,44
1;623;0,04167;365,44
1;624;0,04167;365,44
1;625;0,04167;365,44
1;626;0,04167;365,44
1;627;0,04167;365,44
1;628;0,04167;365,44
1;629;0,04167;365,44
1;630;0,04167;365,44
1;631;0,04167;365,44
1;632;0,04167;365,44
1;633;0,04167;365,44
1;634;0,04167;365,44
1;635;0,04167;365,44
1;636;0,04167;365,44
1;637;0,04167;365,44
1;638;0,04167;365,44
1;639;0,04167;365,44
1;640;0,04167;365,44
1;641;0,04167;365,44
1;642;0,04167;365,44
1;643;0,04167;365,44
1;644;0,04167;365,44
1;645;0,04167;365,44
1;646;0,04167;365,44
1;647;0,04167;365,44
1;648;0,04167;365,44
1;649;0,04167;365,44
1;650;0,04167;365,44
1;651;0,04167;365,44
1;652;0,04167;365,44
1;653;0,04167;365,44
1;654;0,04167;365,44
1;655;0,04167;365,44
1;656;0,04167;365,44
1;657;0,04167;365,44
1;658;0,04167;365,44
1;659;0,04167;365,44
1;660;0,04167;365,44
1;661;0,04167;365,44
1;662;0,04167;365,44
1;663;0,04167;365,44
1;664;0,04167;365,44
1;665;0,04167;365,44
1;666;0,04167;365,44
1;667;0,04167;365,44
1;668;0,04167;365,44
1;669;0,04167;365,44
1;670;0,04167;365,44
1;671;0,04167;365,44
1;672;0,04167;365,44
1;673;0,04167;365,44
1;674;0,04167;365,44
1;675;0,04167;365,44
1;676;0,04167;365,44
1;677;0,04167;365,44
1;678;0,04167;365,44
1;679;0,04167;365,44
1;680;0,04167;365,44
1;681;0,04167;365,44
1;682;0,04167;365,44
1;683;0,04167;365,44
1;684;0,04167;365,44
1;685;0,04167;365,44
1;686;0,04167;365,44
1;687;0,04167;365,44
1;688;0,04167;365,44
1;689;0,04167;365,44
1;690;0,04167;365,44
1;691;0,04167;365,44
1;692;0,04167;365,44
1;693;0,04167;365,44
1;694;0,04167;365,44
1;695;0,04167;365,44
1;696;0,04167;365,44
1;697;0,04167;365,44
1;698;0,04167;365,44
1;699;0,04167;365,44
1;700;0,04167;365,44
1;701;0,04167;365,44
1;702;0,04167;365,44
1;703;0,04167;365,44
1;704;0,04167;365,44
1;705;0,04167;365,44
1;706;0,04167;365,44
1;707;0,04167;365,44
1;708;0,04167;365,44
1;709;0,04167;365,44
1;710;0,04167;365,44
1;711;0,04167;365,44
1;712;0,04167;365,44
1;713;0,04167;365,44
1;714;0,04167;365,44
1;715;0,04167;365,44
1;716;0,04167;365,44
1;717;0,04167;365,44
1;718;0,04167;365,44
1;719;0,04167;365,44
1;720;0,04167;365,44
1;721;0,04167;365,44
1;722;0,04167;365,44
1;723;0,04167;365,44
1;724;0,04167;365,44
1;725;0,04167;365,44
1;726;0,04167;365,44
1;727;0,04167;365,44
1;728;0,04167;365,44
1;729;0,04167;365,44
1;730;0,04167;365,44
1;731;0,04167;365,44
1;732;0,04167;365,44
1;733;0,04167;365,44
1;734;0,04167;365,44
1;735;0,04167;365,44
1;736;0,04167;365,44
1;737;0,04167;365,44
1;738;0,04167;365,44
1;739;0,04167;365,44
1;740;0,04167;365,44
1;741;0,04167;365,44
1;742;0,04167;365,44
1;743;0,04167;365,44
1;744;0,04167;365,44
1;745;0,04167;365,44
1;746;0,04167;365,44
1;747;0,04167;365,44
1;748;0,04167;365,44
1;749;0,04167;365,44
1;750;0,04167;365,44
1;751;0,04167;365,44
1;752;0,04167;365,44
1;753;0,04167;365,44
1;754;0,04167;365,44
1;755;0,04167;365,44
1;756;0,04167;365,44
1;757;0,04167;365,44
1;758;0,04167;365,44
1;759;0,04167;365,44
1;760;0,04167;365,44
1;761;0,04167;365,44
1;762;0,04167;365,44
1;763;0,04167;365,44
1;764;0,04167;365,44
1;765;0,04167;365,44
1;766;0,04167;365,44
1;767;0,04167;365,44
1;768;0,04167;365,44
1;769;0,04167;365,44
1;770;0,04167;365,44
1;771;0,04167;365,44
1;772;0,04167;365,44
1;773;0,04167;365,44
1;774;0,04167;365,44
1;775;0,04167;365,44
1;776;0,04167;365,44
1;777;0,04167;365,44
1;778;0,04167;365,44
1;779;0,04167;365,44
1;780;0,04167;365,44
1;781;0,04167;365,44
1;782;0,04167;365,44
1;783;0,04167;365,44
1;784;0,04167;365,44
1;785;0,04167;365,44
1;786;0,04167;365,44
1;787;0,04167;365,44
1;788;0,04167;365,44
1;789;0,04167;365,44
1;790;0,04167;365,44
1;791;0,04167;365,44
1;792;0,04167;365,44
1;793;0,04167;365,44
1;794;0,04167;365,44
1;795;0,04167;365,44
1;796;0,04167;365,44
1;797;0,04167;365,44
1;798;0,04167;365,44
1;799;0,04167;365,44
1;800;0,04167;365,44
1;801;0,04167;365,44
1;802;0,04167;365,44
1;803;0,04167;365,44
1;804;0,04167;365,44
1;805;0,04167;365,44
1;806;0,04167;365,44
1;807;0,04167;365,44
1;808;0,04167;365,44
1;809;0,04167;365,44
1;810;0,04167;365,44
1;811;0,04167;365,44
1;812;0,04167;365,44
1;813;0,04167;365,44
1;814;0,04167;365,44
1;815;0,04167;365,44
1;816;0,04167;365,44
1;817;0,04167;365,44
1;818;0,04167;365,44
1;819;0,04167;365,44
1;820;0,04167;365,44
1;821;0,04167;365,44
1;822;0,04167;365,44
1;823;0,04167;365,44
1;824;0,04167;365,44
1;825;0,04167;365,44
1;826;0,04167;365,44
1;827;0,04167;365,44
1;828;0,04167;365,44
1;829;0,04167;365,44
1;830;0,04167;365,44
1;831;0,04167;365,44
1;832;0,04167;365,44
1;833;0,04167;365,44
1;834;0,04167;365,44
1;835;0,04167;365,44
1;836;0,04167;365,44
1;837;0,04167;365,44
1;838;0,04167;365,44
1;839;0,04167;365,44
1;840;0,04167;365,44
1;841;0,04167;365,44
1;842;0,04167;365,44
1;843;0,04167;365,44
1;844;0,04167;365,44
1;845;0,04167;365,44
1;846;0,04167;365,44
1;847;0,04167;365,44
1;848;0,04167;365,44
1;849;0,04167;365,44
1;850;0,04167;365,44
1;851;0,04167;365,44
1;852;0,04167;365,44
1;853;0,04167;365,44
1;854;0,04167;365,44
1;855;0,04167;365,44
1;856;0,04167;365,44
1;857;0,04167;365,44
1;858;0,04167;365,44
1;859;0,04167;365,44
1;860;0,04167;365,44
1;861;0,04167;365,44
1;862;0,04167;365,44
1;863;0,04167;365,44
1;864;0,04167;365,44
1;865;0,04167;365,44
1;866;0,04167;365,44
1;867;0,04167;365,44
1;868;0,04167;365,44
1;869;0,04167;365,44
1;870;0,04167;365,44
1;871;0,04167;365,44
1;872;0,04167;365,44
1;873;0,04167;365,44
1;874;0,04167;365,44
1;875;0,04167;365,44
1;876;0,04167;365,44
1;877;0,04167;365,44
1;878;0,04167;365,44
1;879;0,04167;365,44
1;880;0,04167;365,44
1;881;0,04167;365,44
1;882;0,04167;365,44
1;883;0,04167;365,44
1;884;0,04167;365,44
1;885;0,04167;365,44
1;886;0,04167;365,44
1;887;0,04167;365,44
1;888;0,04167;365,44
1;889;0,04167;365,44
1;890;0,04167;365,44
1;891;0,04167;365,44
1;892;0,04167;365,44
1;893;0,04167;365,44
1;894;0,04167;365,44
1;895;0,04167;365,44
1;896;0,04167;365,44
1;897;0,04167;365,44
1;898;0,04167;365,44
1;899;0,04167;365,44
1;900;0,04167;365,44
1;901;0,04167;365,44
1;902;0,04167;365,44
1;903;0,04167;365,44
1;904;0,04167;365,44
1;905;0,04167;365,44
1;906;0,04167;365,44
1;907;0,04167;365,44
1;908;0,04167;365,44
1;909;0,04167;365,44
1;910;0,04167;365,44
1;911;0,04167;365,44
1;912;0,04167;365,44
1;913;0,04167;365,44
1;914;0,04167;365,44
1;915;0,04167;365,44
1;916;0,04167;365,44
1;917;0,04167;365,44
1;918;0,04167;365,44
1;919;0,04167;365,44
1;920;0,04167;365,44
1;921;0,04167;365,44
1;922;0,04167;365,44
1;923;0,04167;365,44
1;924;0,04167;365,44
1;925;0,04167;365,44
1;926;0,04167;365,44
1;927;0,04167;365,44
1;928;0,04167;365,44
1;929;0,04167;365,44
1;930;0,04167;365,44
1;931;0,04167;365,44
1;932;0,04167;365,44
1;933;0,04167;365,44
1;934;0,04167;365,44
1;935;0,04167;365,44
1;936;0,04167;365,44
1;937;0,04167;365,44
1;938;0,04167;365,44
1;939;0,04167;365,44
1;940;0,04167;365,44
1;941;0,04167;365,44
1;942;0,04167;365,44
1;943;0,04167;365,44
1;944;0,04167;365,44
1;945;0,04167;365,44
1;946;0,04167;365,44
1;947;0,04167;365,44
1;948;0,04167;365,44
1;949;0,04167;365,44
1;950;0,04167;365,44
1;951;0,04167;365,44
1;952;0,04167;365,44
1;953;0,04167;365,44
1;954;0,04167;365,44
1;955;0,04167;365,44
1;956;0,04167;365,44
1;957;0,04167;365,44
1;958;0,04167;365,44
1;959;0,04167;365,44
1;960;0,04167;365,44
1;961;0,04167;365,44
1;962;0,04167;365,44
1;963;0,04167;365,44
1;964;0,04167;365,44
1;965;0,04167;365,44
1;966;0,04167;365,44
1;967;0,04167;365,44
1;968;0,04167;365,44
1;969;0,04167;365,44
1;970;0,04167;365,44
1;971;0,04167;365,44
1;972;0,04167;365,44
1;973;0,04167;365,44
1;974;0,04167;365,44
1;975;0,04167;365,44
1;976;0,04167;365,44
1;977;0,04167;365,44
1;978;0,04167;365,44
1;979;0,04167;365,44
1;980;0,04167;365,44
1;981;0,04167;365,44
1;982;0,04167;365,44
1;983;0,04167;365,44
1;984;0,04167;365,44
1;985;0,04167;365,44
1;986;0,04167;365,44
1;987;0,04167;365,44
1;988;0,04167;365,44
1;989;0,04167;365,44
1;990;0,04167;365,44
1;991;0,04167;365,44
1;992;0,04167;365,44
1;993;0,04167;365,44
1;994;0,04167;365,44
1;995;0,04167;365,44
1;996;0,04167;365,44
1;997;0,04167;365,44
1;998;0,04167;365,44
1;999;0,04167;365,44
1;1000;0,04167;365,44
1;1001;0,04167;365,44
1;1002;0,04167;365,44
1;1003;0,04167;365,44
1;1004;0,04167;365,44
1;1005;0,04167;365,44
1;1006;0,04167;365,44
1;1007;0,04167;365,44
1;1008;0,04167;365,44
1;1009;0,04167;365,44
1;1010;0,04167;365,44
1;1011;0,04167;365,44
1;1012;0,04167;365,44
1;1013;0,04167;365,44
1;1014;0,04167;365,44
1;1015;0,04167;365,44
1;1016;0,04167;365,44
1;1017;0,04167;365,44
1;1018;0,04167;365,44
1;1019;0,04167;365,44
1;1020;0,04167;365,44
1;1021;0,04167;365,44
1;1022;0,04167;365,44
1;1023;0,04167;365,44
1;1024;0,04167;365,44
1;1025;0,04167;365,44
1;1026;0,04167;365,44
1;1027;0,04167;365,44
1;1028;0,04167;365,44
1;1029;0,04167;365,44
1;1030;0,04167;365,44
1;1031;0,04167;365,44
1;1032;0,04167;365,44
1;1033;0,04167;365,44
1;1034;0,04167;365,44
1;1035;0,04167;365,44
1;1036;0,04167;365,44
1;1037;0,04167;365,44
1;1038;0,04167;365,44
1;1039;0,04167;365,44
1;1040;0,04167;365,44
1;1041;0,04167;365,44
1;1042;0,04167;365,44
1;1043;0,04167;365,44
1;1044;0,04167;365,44
2;1;0,5625;2934,83
2;2;0,5625;2934,83
2;3;0,5625;2934,83
2;4;0,5625;2934,83
2;5;0,5625;2934,83
2;6;0,5625;2934,83
2;7;0,5625;2934,83
2;8;0,5625;2934,83
2;9;0,5625;2934,83
2;10;0,5625;2934,83
2;11;0,5625;2934,83
2;12;0,5625;2934,83
2;13;0,5625;2934,83
2;14;0,5625;2934,83
2;15;0,5625;2934,83
2;16;0,5625;2934,83
2;17;0,5625;2934,83
2;18;0,5625;2934,83
2;19;0,5625;2934,83
2;20;0,5625;2934,83
2;21;0,5625;2934,83
2;22;0,5625;2934,83
2;23;0,5625;2934,83
2;24;0,5625;2934,83
2;25;0,5625;2934,83
2;26;0,5625;2934,83
2;27;0,5625;2934,83
2;28;0,5625;2934,83
2;29;0,5625;2934,83
2;30;0,5625;2934,83
2;55;0,58333;2985,69
2;56;0,58333;2985,69
2;57;0,58333;2985,69
2;58;0,58333;2985,69
2;59;0,58333;2985,69
2;60;0,58333;2985,69
2;61;0,58333;2985,69
2;62;0,58333;2985,69
2;63;0,58333;2985,69
2;64;0,58333;2985,69
2;65;0,58333;2985,69
2;66;0,58333;2985,69
2;67;0,58333;2985,69
2;68;0,58333;2985,69
2;69;0,58333;2985,69
